"","X","otu_genus","Sample","Abundance","sample_name.1","Type","Parent.ID","Treatment","Species","Time.Point","Depth","Tank.num","Clade","Dups","Frag.ID","Domain","Phylum","Order","Class","Family","top.group"
"466",143,"Otu00011-Candidatus_Amoebophilus","S3383",0,"S3383","sample",356,"High","Pavona_varians","TF",5,6,"C1","","3383","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"467",149,"Otu00011-Candidatus_Amoebophilus","S664",0,"S664","sample",361,"Ambient","Pavona_varians","T1",6.8,5,"C1","","664","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"468",150,"Otu00011-Candidatus_Amoebophilus","S2328",0,"S2328","sample",359,"High","Pavona_varians","TF",2,3,"C27","","2328","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"469",151,"Otu00011-Candidatus_Amoebophilus","S471",0,"S471","sample",356,"Ambient","Pavona_varians","TF",5,9,"C1","","471","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"470",153,"Otu00011-Candidatus_Amoebophilus","S3478",0,"S3478","sample",361,"High","Pavona_varians","T1",6.8,6,"C1","","3478","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"471",154,"Otu00011-Candidatus_Amoebophilus","SN191",0,"SN191","sample",353,"Ambient","Pavona_varians","TF",3.6,4,"C1","","N191","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"472",156,"Otu00011-Candidatus_Amoebophilus","S775",0,"S775","sample",361,"High","Pavona_varians","TF",6.8,7,"C1","","775","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"473",158,"Otu00011-Candidatus_Amoebophilus","S2849",0,"S2849","sample",360,"High","Pavona_varians","T1",2,3,"C27","","2849","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"474",160,"Otu00011-Candidatus_Amoebophilus","S420",0,"S420","sample",354,"Ambient","Pavona_varians","TF",4.1,4,"C27","","420","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"475",164,"Otu00011-Candidatus_Amoebophilus","SN217",0,"SN217","sample",361,"Ambient","Pavona_varians","TF",6.8,8,"C1","","N217","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"476",166,"Otu00011-Candidatus_Amoebophilus","SN222",0,"SN222","sample",356,"Ambient","Pavona_varians","T1",5,8,"C1","","N222","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"477",167,"Otu00011-Candidatus_Amoebophilus","S554",0,"S554","sample",354,"Ambient","Pavona_varians","T1",4.1,1,"C27","","554","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"478",168,"Otu00011-Candidatus_Amoebophilus","S955",0,"S955","sample",325,"Ambient","Pavona_varians","TF",2.6,9,"C1","","955","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"479",172,"Otu00012-Bacteria_unclassified","S231",0,"S231","sample",359,"Ambient","Pavona_varians","T0",2,9,"C27","","231","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"480",173,"Otu00012-Bacteria_unclassified","S2328",0,"S2328","sample",359,"High","Pavona_varians","TF",2,3,"C27","","2328","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"481",174,"Otu00012-Bacteria_unclassified","S761",0,"S761","sample",355,"Ambient","Pavona_varians","T1",3.8,1,"C27","","761","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"482",176,"Otu00012-Bacteria_unclassified","S148",0,"S148","sample",356,"High","Pavona_varians","T0",5,7,"C1","","148","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"483",178,"Otu00012-Bacteria_unclassified","S391",0,"S391","sample",357,"Ambient","Pavona_varians","T0",4.7,9,"C27","","391","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"484",180,"Otu00012-Bacteria_unclassified","S775",0,"S775","sample",361,"High","Pavona_varians","TF",6.8,7,"C1","","775","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"485",181,"Otu00012-Bacteria_unclassified","S3478",0,"S3478","sample",361,"High","Pavona_varians","T1",6.8,6,"C1","","3478","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"486",182,"Otu00012-Bacteria_unclassified","S436",0,"S436","sample",357,"Ambient","Pavona_varians","T1",4.7,4,"C27","","436","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"487",184,"Otu00012-Bacteria_unclassified","S3383",0,"S3383","sample",356,"High","Pavona_varians","TF",5,6,"C1","","3383","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"488",185,"Otu00012-Bacteria_unclassified","S422",0,"S422","sample",357,"Ambient","Pavona_varians","TF",4.7,8,"C27","","422","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"489",186,"Otu00012-Bacteria_unclassified","S1526",0,"S1526","sample",358,"High","Pavona_varians","TF",4.8,11,"C1","","1526","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"490",187,"Otu00012-Bacteria_unclassified","S3246",0,"S3246","sample",353,"High","Pavona_varians","T1",3.6,2,"C1","","3246","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"491",189,"Otu00012-Bacteria_unclassified","S2629",0,"S2629","sample",355,"High","Pavona_varians","T1",3.8,3,"C27","","2629","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"492",190,"Otu00012-Bacteria_unclassified","S832",0,"S832","sample",360,"Ambient","Pavona_varians","TF",2,1,"C27","","832","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"493",191,"Otu00012-Bacteria_unclassified","S1037",0,"S1037","sample",358,"Ambient","Pavona_varians","TF",4.8,9,"C1","","1037","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"494",192,"Otu00012-Bacteria_unclassified","S471",0,"S471","sample",356,"Ambient","Pavona_varians","TF",5,9,"C1","","471","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"495",195,"Otu00012-Bacteria_unclassified","S1144",0,"S1144","sample",358,"Ambient","Pavona_varians","T1",4.8,8,"C1","","1144","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"496",196,"Otu00012-Bacteria_unclassified","S2663",0,"S2663","sample",355,"High","Pavona_varians","TF",3.8,7,"C27","","2663","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"497",197,"Otu00012-Bacteria_unclassified","S955",0,"S955","sample",325,"Ambient","Pavona_varians","TF",2.6,9,"C1","","955","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"498",199,"Otu00012-Bacteria_unclassified","S263",0,"S263","sample",361,"Ambient","Pavona_varians","T0",6.8,1,"C1","","263","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"499",201,"Otu00012-Bacteria_unclassified","S1068",0,"S1068","sample",356,"High","Pavona_varians","T1",5,3,"C1","","1068","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"500",202,"Otu00012-Bacteria_unclassified","S488",0,"S488","sample",358,"Ambient","Pavona_varians","T0",4.8,5,"C1","","488","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"501",203,"Otu00012-Bacteria_unclassified","S1803",0,"S1803","sample",325,"High","Pavona_varians","TF",2.6,11,"C1","","1803","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"502",205,"Otu00012-Bacteria_unclassified","S1166",0,"S1166","sample",354,"High","Pavona_varians","TF",4.1,2,"C27","","1166","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"503",206,"Otu00012-Bacteria_unclassified","S2731",0,"S2731","sample",353,"High","Pavona_varians","TF",3.6,3,"C1","","2731","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"504",209,"Otu00012-Bacteria_unclassified","S554",0,"S554","sample",354,"Ambient","Pavona_varians","T1",4.1,1,"C27","","554","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"505",210,"Otu00012-Bacteria_unclassified","S1943",0,"S1943","sample",358,"High","Pavona_varians","T1",4.8,7,"C1","","1943","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"506",212,"Otu00012-Bacteria_unclassified","S490",0,"S490","sample",357,"High","Pavona_varians","T1",4.7,2,"C27","","490","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"507",213,"Otu00012-Bacteria_unclassified","S1857",0,"S1857","sample",362,"High","Pavona_varians","T1",6,2,"C27","","1857","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"508",216,"Otu00012-Bacteria_unclassified","S2849",0,"S2849","sample",360,"High","Pavona_varians","T1",2,3,"C27","","2849","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"509",217,"Otu00012-Bacteria_unclassified","S2001",0,"S2001","sample",354,"High","Pavona_varians","T1",4.1,11,"C27","","2001","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"510",219,"Otu00012-Bacteria_unclassified","S616",0,"S616","sample",355,"High","Pavona_varians","T0",3.8,2,"C27","","616","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"511",220,"Otu00012-Bacteria_unclassified","S3137",0,"S3137","sample",359,"High","Pavona_varians","T1",2,2,"C27",NA,"3137","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"512",221,"Otu00012-Bacteria_unclassified","S2136",0,"S2136","sample",362,"High","Pavona_varians","TF",6,11,"C27","","2136","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"513",222,"Otu00012-Bacteria_unclassified","S1441",0,"S1441","sample",325,"High","Pavona_varians","T1",2.6,7,"C1","","1441","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"514",223,"Otu00012-Bacteria_unclassified","S2948",0,"S2948","sample",351,"High","Pavona_varians","TF",4.6,7,"C27","","2948","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"515",224,"Otu00012-Bacteria_unclassified","S208b",0,"S208b","sample",354,"Ambient","Pavona_varians","T0",4.1,6,"C27","Yes","208","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"516",225,"Otu00012-Bacteria_unclassified","S1413",0,"S1413","sample",357,"High","Pavona_varians","TF",4.7,11,"C27","","1413","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"517",226,"Otu00012-Bacteria_unclassified","S2911",0,"S2911","sample",351,"High","Pavona_varians","T1",4.6,6,"C27","","2911","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"518",227,"Otu00012-Bacteria_unclassified","S208",0,"S208","sample",354,"Ambient","Pavona_varians","T0",4.1,6,"C27","Yes","208","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"519",228,"Otu00012-Bacteria_unclassified","SN84",0,"SN84","sample",360,"High","Pavona_varians","T0",2,8,"C27","","N84","Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","abund"
"520",229,"Otu00021-MBIC10086","S1068",0,"S1068","sample",356,"High","Pavona_varians","T1",5,3,"C1","","1068","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"521",230,"Otu00021-MBIC10086","S1037",0,"S1037","sample",358,"Ambient","Pavona_varians","TF",4.8,9,"C1","","1037","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"522",231,"Otu00021-MBIC10086","S1556",0,"S1556","sample",355,"Ambient","Pavona_varians","TF",3.8,4,"C27","","1556","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"523",232,"Otu00021-MBIC10086","S1688",0,"S1688","sample",362,"Ambient","Pavona_varians","TF",6,5,"C27","","1688","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"524",233,"Otu00021-MBIC10086","S1108",0,"S1108","sample",362,"High","Pavona_varians","T0",6,9,"C27","","1108","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"525",234,"Otu00021-MBIC10086","S1803",0,"S1803","sample",325,"High","Pavona_varians","TF",2.6,11,"C1","","1803","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"526",235,"Otu00021-MBIC10086","S2001",0,"S2001","sample",354,"High","Pavona_varians","T1",4.1,11,"C27","","2001","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"527",236,"Otu00021-MBIC10086","S208",0,"S208","sample",354,"Ambient","Pavona_varians","T0",4.1,6,"C27","Yes","208","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"528",237,"Otu00021-MBIC10086","S2629",0,"S2629","sample",355,"High","Pavona_varians","T1",3.8,3,"C27","","2629","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"529",238,"Otu00021-MBIC10086","S1982",0,"S1982","sample",351,"High","Pavona_varians","T0",4.6,3,"C27","","1982","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"530",239,"Otu00021-MBIC10086","S1144",0,"S1144","sample",358,"Ambient","Pavona_varians","T1",4.8,8,"C1","","1144","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"531",240,"Otu00021-MBIC10086","S1441",0,"S1441","sample",325,"High","Pavona_varians","T1",2.6,7,"C1","","1441","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"532",241,"Otu00021-MBIC10086","S1943",0,"S1943","sample",358,"High","Pavona_varians","T1",4.8,7,"C1","","1943","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"533",242,"Otu00021-MBIC10086","S208b",0,"S208b","sample",354,"Ambient","Pavona_varians","T0",4.1,6,"C27","Yes","208","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"534",243,"Otu00021-MBIC10086","S1526",0,"S1526","sample",358,"High","Pavona_varians","TF",4.8,11,"C1","","1526","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"535",244,"Otu00021-MBIC10086","S1857",0,"S1857","sample",362,"High","Pavona_varians","T1",6,2,"C27","","1857","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"536",245,"Otu00021-MBIC10086","S2948",0,"S2948","sample",351,"High","Pavona_varians","TF",4.6,7,"C27","","2948","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"537",246,"Otu00021-MBIC10086","S148",0,"S148","sample",356,"High","Pavona_varians","T0",5,7,"C1","","148","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"538",247,"Otu00021-MBIC10086","S263",0,"S263","sample",361,"Ambient","Pavona_varians","T0",6.8,1,"C1","","263","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"539",248,"Otu00021-MBIC10086","S2911",0,"S2911","sample",351,"High","Pavona_varians","T1",4.6,6,"C27","","2911","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"540",249,"Otu00021-MBIC10086","S1166",0,"S1166","sample",354,"High","Pavona_varians","TF",4.1,2,"C27","","1166","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"541",250,"Otu00021-MBIC10086","S422",0,"S422","sample",357,"Ambient","Pavona_varians","TF",4.7,8,"C27","","422","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"542",251,"Otu00021-MBIC10086","S2849",0,"S2849","sample",360,"High","Pavona_varians","T1",2,3,"C27","","2849","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"543",252,"Otu00021-MBIC10086","S2136",0,"S2136","sample",362,"High","Pavona_varians","TF",6,11,"C27","","2136","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"544",253,"Otu00021-MBIC10086","S249",0,"S249","sample",360,"Ambient","Pavona_varians","T1",2,5,"C27","","249","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"545",254,"Otu00021-MBIC10086","S2731",0,"S2731","sample",353,"High","Pavona_varians","TF",3.6,3,"C1","","2731","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"546",255,"Otu00021-MBIC10086","S3137",0,"S3137","sample",359,"High","Pavona_varians","T1",2,2,"C27",NA,"3137","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"547",256,"Otu00021-MBIC10086","S1413",0,"S1413","sample",357,"High","Pavona_varians","TF",4.7,11,"C27","","1413","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"548",257,"Otu00021-MBIC10086","S2663",0,"S2663","sample",355,"High","Pavona_varians","TF",3.8,7,"C27","","2663","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"549",258,"Otu00021-MBIC10086","S616",0,"S616","sample",355,"High","Pavona_varians","T0",3.8,2,"C27","","616","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"550",259,"Otu00021-MBIC10086","S1254",0,"S1254","sample",362,"Ambient","Pavona_varians","T1",6,1,"C27","","1254","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"551",260,"Otu00021-MBIC10086","S436",0,"S436","sample",357,"Ambient","Pavona_varians","T1",4.7,4,"C27","","436","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"552",261,"Otu00021-MBIC10086","S554",0,"S554","sample",354,"Ambient","Pavona_varians","T1",4.1,1,"C27","","554","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"553",262,"Otu00021-MBIC10086","S2214",0,"S2214","sample",351,"Ambient","Pavona_varians","TF",4.6,8,"C27","","2214","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"554",263,"Otu00021-MBIC10086","SN108b",0,"SN108b","sample",353,"Ambient","Pavona_varians","T1",3.6,9,"C1","","N108","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"555",264,"Otu00021-MBIC10086","S490",0,"S490","sample",357,"High","Pavona_varians","T1",4.7,2,"C27","","490","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"556",265,"Otu00021-MBIC10086","S3246",0,"S3246","sample",353,"High","Pavona_varians","T1",3.6,2,"C1","","3246","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"557",266,"Otu00021-MBIC10086","S420",0,"S420","sample",354,"Ambient","Pavona_varians","TF",4.1,4,"C27","","420","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"558",267,"Otu00021-MBIC10086","S488",0,"S488","sample",358,"Ambient","Pavona_varians","T0",4.8,5,"C1","","488","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"559",268,"Otu00021-MBIC10086","S664",0,"S664","sample",361,"Ambient","Pavona_varians","T1",6.8,5,"C1","","664","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"560",269,"Otu00021-MBIC10086","S2328",0,"S2328","sample",359,"High","Pavona_varians","TF",2,3,"C27","","2328","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"561",270,"Otu00021-MBIC10086","S471",0,"S471","sample",356,"Ambient","Pavona_varians","TF",5,9,"C1","","471","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"562",271,"Otu00021-MBIC10086","SN84",0,"SN84","sample",360,"High","Pavona_varians","T0",2,8,"C27","","N84","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"563",272,"Otu00021-MBIC10086","S231",0,"S231","sample",359,"Ambient","Pavona_varians","T0",2,9,"C27","","231","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"564",273,"Otu00021-MBIC10086","SN191",0,"SN191","sample",353,"Ambient","Pavona_varians","TF",3.6,4,"C1","","N191","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"565",275,"Otu00021-MBIC10086","S3383",0,"S3383","sample",356,"High","Pavona_varians","TF",5,6,"C1","","3383","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"566",276,"Otu00021-MBIC10086","SN222",0,"SN222","sample",356,"Ambient","Pavona_varians","T1",5,8,"C1","","N222","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"567",278,"Otu00021-MBIC10086","S761",0,"S761","sample",355,"Ambient","Pavona_varians","T1",3.8,1,"C27","","761","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"568",279,"Otu00021-MBIC10086","S955",0,"S955","sample",325,"Ambient","Pavona_varians","TF",2.6,9,"C1","","955","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"569",280,"Otu00021-MBIC10086","S775",0,"S775","sample",361,"High","Pavona_varians","TF",6.8,7,"C1","","775","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"570",281,"Otu00021-MBIC10086","S3478",0,"S3478","sample",361,"High","Pavona_varians","T1",6.8,6,"C1","","3478","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"571",282,"Otu00021-MBIC10086","S391",0,"S391","sample",357,"Ambient","Pavona_varians","T0",4.7,9,"C27","","391","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"572",283,"Otu00021-MBIC10086","SN217",0,"SN217","sample",361,"Ambient","Pavona_varians","TF",6.8,8,"C1","","N217","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"573",284,"Otu00021-MBIC10086","S832",0,"S832","sample",360,"Ambient","Pavona_varians","TF",2,1,"C27","","832","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"574",285,"Otu00021-MBIC10086","S914",0,"S914","sample",325,"High","Pavona_varians","T0",2.6,11,"C1","","914","Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Nodosilineaceae","abund"
"575",287,"Otu00026-Candidatus_Amoebophilus","S1526",0,"S1526","sample",358,"High","Pavona_varians","TF",4.8,11,"C1","","1526","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"576",288,"Otu00026-Candidatus_Amoebophilus","S1166",0,"S1166","sample",354,"High","Pavona_varians","TF",4.1,2,"C27","","1166","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"577",290,"Otu00026-Candidatus_Amoebophilus","S2328",0,"S2328","sample",359,"High","Pavona_varians","TF",2,3,"C27","","2328","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"578",291,"Otu00026-Candidatus_Amoebophilus","S1556",0,"S1556","sample",355,"Ambient","Pavona_varians","TF",3.8,4,"C27","","1556","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"579",292,"Otu00026-Candidatus_Amoebophilus","S1441",0,"S1441","sample",325,"High","Pavona_varians","T1",2.6,7,"C1","","1441","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"580",295,"Otu00026-Candidatus_Amoebophilus","S1144",0,"S1144","sample",358,"Ambient","Pavona_varians","T1",4.8,8,"C1","","1144","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"581",296,"Otu00026-Candidatus_Amoebophilus","S249",0,"S249","sample",360,"Ambient","Pavona_varians","T1",2,5,"C27","","249","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"582",297,"Otu00026-Candidatus_Amoebophilus","S1068",0,"S1068","sample",356,"High","Pavona_varians","T1",5,3,"C1","","1068","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"583",299,"Otu00026-Candidatus_Amoebophilus","S391",0,"S391","sample",357,"Ambient","Pavona_varians","T0",4.7,9,"C27","","391","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"584",300,"Otu00026-Candidatus_Amoebophilus","S1037",0,"S1037","sample",358,"Ambient","Pavona_varians","TF",4.8,9,"C1","","1037","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
"585",301,"Otu00026-Candidatus_Amoebophilus","S208",0,"S208","sample",354,"Ambient","Pavona_varians","T0",4.1,6,"C27","Yes","208","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","abund"
