sample_uid	sample_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth
113014	S1254	36793	22836	243	22836	243	0	0	0	0	22364	10	0	0	1147	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	agaricidae	pavona	varians	999.00000000	999.00000000	NoData	NoData
113038	S2214	45745	31961	339	31961	339	0	0	0	0	31042	9	0	0	1639	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	agaricidae	pavona	varians	999.00000000	999.00000000	NoData	NoData
113052	S2948	37903	25845	307	25845	307	0	0	0	0	25240	9	0	0	1231	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	agaricidae	pavona	varians	999.00000000	999.00000000	NoData	NoData
113045	S2629	29499	13886	150	13882	149	4	1	0	0	13593	12	0	0	321	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	agaricidae	pavona	varians	999.00000000	999.00000000	NoData	NoData
113005	S1108	36115	26560	303	26555	302	0	0	5	1	26003	11	0	0	1392	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	agaricidae	pavona	varians	999.00000000	999.00000000	NoData	NoData
113051	S2911	29051	17201	216	17201	216	0	0	0	0	16904	11	0	0	1016	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	agaricidae	pavona	varians	999.00000000	999.00000000	NoData	NoData
113044	S2424	32744	21776	249	21776	249	0	0	0	0	21301	9	0	0	1170	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	agaricidae	pavona	varians	999.00000000	999.00000000	NoData	NoData
113034	S1982	37710	26322	377	26322	377	0	0	0	0	25694	12	0	0	1646	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	agaricidae	pavona	varians	999.00000000	999.00000000	NoData	NoData
112968	S391	38153	24457	295	24452	294	0	0	5	1	23769	16	0	0	1096	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	agaricidae	pavona	varians	999.00000000	999.00000000	NoData	NoData
112959	S208	36694	23012	365	23012	365	0	0	0	0	22332	16	0	0	1645	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	agaricidae	pavona	varians	999.00000000	999.00000000	NoData	NoData
113193	S2136	41394	25580	315	25580	315	0	0	0	0	24707	26	0	0	889	23	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	agaricidae	pavona	varians	999.00000000	999.00000000	NoData	NoData
112961	S231	35242	24417	340	24408	338	0	0	9	2	23490	35	0	0	639	129	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	agaricidae	pavona	varians	999.00000000	999.00000000	NoData	NoData
113030	S1857	31939	17852	245	17852	245	0	0	0	0	17045	14	0	0	1821	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	agaricidae	pavona	varians	999.00000000	999.00000000	NoData	NoData
113031	S1857b	43473	28280	410	28275	409	0	0	5	1	27095	17	0	0	2931	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	agaricidae	pavona	varians	999.00000000	999.00000000	NoData	NoData
113099	S1166b	25883	12263	151	12263	151	0	0	0	0	11915	33	0	0	190	125	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	agaricidae	pavona	varians	999.00000000	999.00000000	NoData	NoData
112984	S634	37177	26308	280	26308	280	0	0	0	0	25276	24	0	0	2425	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	poritidae	porites	compressa	999.00000000	999.00000000	NoData	NoData
113070	S3444	40358	28321	305	28321	305	0	0	0	0	27512	27	0	0	2844	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	poritidae	porites	compressa	999.00000000	999.00000000	NoData	NoData
113172	SN55	32072	22821	277	22821	277	0	0	0	0	21926	29	0	0	2764	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	poritidae	porites	compressa	999.00000000	999.00000000	NoData	NoData
113069	S3442	36021	26871	346	26871	346	0	0	0	0	25802	30	0	0	3120	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	poritidae	porites	compressa	999.00000000	999.00000000	NoData	NoData
113175	SN60	39510	29737	338	29734	337	0	0	3	1	28627	27	0	0	3429	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	poritidae	porites	compressa	999.00000000	999.00000000	NoData	NoData
113065	S3337	47151	33697	434	33692	433	0	0	5	1	32774	29	0	0	3976	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	poritidae	porites	compressa	999.00000000	999.00000000	NoData	NoData
113111	SN107	34218	23441	288	23435	287	0	0	6	1	22691	30	0	0	2481	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	poritidae	porites	compressa	999.00000000	999.00000000	NoData	NoData
113089	S3488	42076	23995	317	23995	317	0	0	0	0	23323	31	0	0	3011	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	poritidae	porites	compressa	999.00000000	999.00000000	NoData	NoData
113041	S2286	36850	24859	318	24859	318	0	0	0	0	24147	30	0	0	3272	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	poritidae	porites	compressa	999.00000000	999.00000000	NoData	NoData
113194	S2893	34826	20115	180	20115	180	0	0	0	0	19591	34	0	0	2216	10	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	pocilloporidae	pocillopora	acuta	999.00000000	999.00000000	NoData	NoData
113120	SN124	30104	17022	260	17022	260	0	0	0	0	16539	31	0	0	2427	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	poritidae	porites	compressa	999.00000000	999.00000000	NoData	NoData
112998	S946	29306	18081	249	18081	249	0	0	0	0	17367	29	0	0	2595	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	poritidae	porites	compressa	999.00000000	999.00000000	NoData	NoData
113143	SN189	38744	27913	340	27913	340	0	0	0	0	26665	33	0	0	3714	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	poritidae	porites	compressa	999.00000000	999.00000000	NoData	NoData
113200	SN211	39306	28548	364	28548	364	0	0	0	0	27248	31	0	0	3895	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	poritidae	porites	compressa	999.00000000	999.00000000	NoData	NoData
113075	S3471	31878	24145	319	24145	319	0	0	0	0	23355	33	0	0	3484	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	poritidae	porites	compressa	999.00000000	999.00000000	NoData	NoData
113000	S972	41568	29212	384	29209	383	0	0	3	1	28044	33	0	0	4499	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	poritidae	porites	compressa	999.00000000	999.00000000	NoData	NoData
113135	SN161	32909	21782	287	21782	287	0	0	0	0	21003	30	0	0	3131	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	poritidae	porites	compressa	999.00000000	999.00000000	NoData	NoData
113079	S3475	32803	20513	268	20513	268	0	0	0	0	19854	32	0	0	3101	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	poritidae	porites	compressa	999.00000000	999.00000000	NoData	NoData
113140	SN181	30077	18462	233	18462	233	0	0	0	0	17912	34	0	0	2984	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	poritidae	porites	compressa	999.00000000	999.00000000	NoData	NoData
113179	SN70	36391	26059	322	26059	322	0	0	0	0	24659	32	0	0	3531	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	poritidae	porites	compressa	999.00000000	999.00000000	NoData	NoData
113168	SN47	33997	22407	323	22407	323	0	0	0	0	21519	36	0	0	3574	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	poritidae	porites	compressa	999.00000000	999.00000000	NoData	NoData
113123	SN131	27385	20335	352	20335	352	0	0	0	0	18803	33	0	0	3486	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	poritidae	porites	compressa	999.00000000	999.00000000	NoData	NoData
113157	SN25	38215	26276	368	26276	368	0	0	0	0	25141	35	0	0	4762	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	poritidae	porites	compressa	999.00000000	999.00000000	NoData	NoData
113127	SN138	35409	24871	373	24871	373	0	0	0	0	23799	33	0	0	4739	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	poritidae	porites	compressa	999.00000000	999.00000000	NoData	NoData
113072	S3467	29286	20441	281	20441	281	0	0	0	0	19663	34	0	0	3843	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	poritidae	porites	compressa	999.00000000	999.00000000	NoData	NoData
113073	S3468	25135	13644	229	13644	229	0	0	0	0	12904	33	0	0	2691	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	poritidae	porites	compressa	999.00000000	999.00000000	NoData	NoData
112960	S226	25688	15787	254	15787	254	0	0	0	0	15119	37	0	0	3176	0	0	0	0	0	0	coral	cnidaria	anothozoa	scleractinia	poritidae	porites	compressa	999.00000000	999.00000000	NoData	NoData
